Title,Author_URL,Author_Name,App_Version,Rating,Review,Date
Amazing app!,https://itunes.apple.com/ca/reviews/id190468009,SlahHx3,1.12.0,5,I ordered a pair of shoes 1 week ago and they came today that’s one week shipping! And I’m in Canada great app guys!,2017-10-28 19:27:14
Good,https://itunes.apple.com/ca/reviews/id464468827,Matthew13256,1.12.0,5,"Bought a pair of nmds of goat, took about a week or so to get to canada. Would recommend!",2017-10-25 05:55:24
Hmmmm,https://itunes.apple.com/ca/reviews/id567576375,bythelone,1.12.0,2,I don’t know how legit this is but it’s all definitely overpriced and who even knows the authenticity of the shoes,2017-10-21 05:50:08
No Goats for sale,https://itunes.apple.com/ca/reviews/id43448692,JJ Noo,1.11.4,1,Searched for Boer and Nubian and both turned up zero results. All I see is running shoes. :(,2017-10-08 23:59:16
Stole my money,https://itunes.apple.com/ca/reviews/id341557430,Arsan78,1.11.4,1,I bought a shoe from them. They emailed me saying they can't get it to me and they will pay me back. But they never did. They stole my 200$ and I'm a student. I worked for that money.,2017-10-06 18:11:38
THEY NEVER HAVE SHOES!!!!!!!!!,https://itunes.apple.com/ca/reviews/id165259954,2781091551,1.11.4,1,"They never had shoes and they took your money. Yes they do refund few weeks later. I live in Canada, and the exchange rate made me lost 70 CAD for a paying and refunding process. WASTE OF TIME AND MONEY.",2017-10-04 21:19:21
RiceGum,https://itunes.apple.com/ca/reviews/id316482417,Tree carter Rex,1.11.4,5,I'm here because of RiceGum lol,2017-10-02 13:31:44
Banks?,https://itunes.apple.com/ca/reviews/id461508130,Awesome19294838,1.11.4,5,anyone here from Banks,2017-09-27 20:27:25
garbage,https://itunes.apple.com/ca/reviews/id456825187,sirspyro,1.11.4,1,waste of time and money. could have ordered the shoes and got them much cheaper and faster anywhere else.,2017-09-26 21:22:14
Overpowered,https://itunes.apple.com/ca/reviews/id448743941,Nike boy 2000,1.11.4,5,It just to good,2017-09-24 22:53:58
Shady ?,https://itunes.apple.com/ca/reviews/id222633279,Lucas Dabs,1.11.4,2,"I installed it because I'm a sneaker head and they kept appearing on my Instagram ads so I figured why not give it a shot.  Firstly this is an American based app so what I thought was a decent deal turned out to be in US.  Not even including shipping.  I couldn't even see the shoes without it taking me almost straight to check out, I'm just supposed to assume someone will send me a pair of legit shoes for all this money I'm spending ? Come on guys, your app barely has any reviews.",2017-09-22 08:00:03
Honest Review,https://itunes.apple.com/ca/reviews/id454404690,Marr111,1.11.3,3,"Here's my take on Goat, the app is clean and simple, easy to order and everything. I come from Montreal Canada, where adidas ultraboost or NMD's are inexistant. I bought a pair of triple white ultraboost on Goat that cost me 300$ canadian...quite expensive but I wanted the pair badly. It took about two weeks to receive them. It was UPS who brought them to my house and I had to pay 48$ of extra fees for the delivery. 350$ is quite a lot when you know places like Footlocker sold them for 240$ Canadian (but sold out in a couple hours).... I dont even know if they could but Goat really needs to find a way to bypass that delivery fee like when you order from Amazon, you pay shipping and thats it, no surprise charges. A lot of my friends are sneaker heads but now we cant really trust Goat since its so expensive to ship a pair of shoes.",2017-09-06 03:09:36
Wonderful app,https://itunes.apple.com/ca/reviews/id481174391,DuckDarvey,1.11.2,5,Maybe a price sorter would make this app even better!,2017-08-30 17:28:01
I would recommend this to everyone 👌🏻,https://itunes.apple.com/ca/reviews/id531037322,R•man $oldiEr,1.11.2,5,AMAZING!!,2017-08-28 22:34:57
Great app!,https://itunes.apple.com/ca/reviews/id121145707,Daniel123123456,1.11.2,5,Fun app!,2017-08-28 01:31:27
Nice,https://itunes.apple.com/ca/reviews/id609855331,demardegoatzen,1.11,5,Great app besides the fact that I'm in Canada and shipping is $35 😩😩😩😩😩,2017-08-25 01:22:43
Amazing app,https://itunes.apple.com/ca/reviews/id385365188,Thefts hedging,1.11.2,5,Amazing app but would be better if u could sort it by price,2017-08-23 01:14:06
Not working,https://itunes.apple.com/ca/reviews/id433252763,KalebthewarriorwizardGuy,1.11.2,1,"I got a new phone and tried logging back in and is not letting me and its wont even let me make a new account it keeps saying ""something went wrong"" plz fix i used this app before and it worked perfect",2017-08-19 03:27:43
It's grEat,https://itunes.apple.com/ca/reviews/id450970055,jalenhill,1.11.2,5,Love this app,2017-08-17 10:27:59
Great app,https://itunes.apple.com/ca/reviews/id138805921,Umrick,1.11.2,4,Easy to use and good selections,2017-08-17 08:29:48
Prices,https://itunes.apple.com/ca/reviews/id458174489,Ghztijgff,1.11,2,No point to get this app unless your gonna sell or buy rare shoes. They overprice everything PG 1 ivory cost 200 bucks on here while it costs 105 at footlocker. Would not recommend. Unless selling,2017-08-11 22:22:45
Amazing,https://itunes.apple.com/ca/reviews/id298764404,Nathanembeo,1.11,5,This app is amazing shipping was amazing as well as there support they answered all my questions and helped with more. I was worried about them being fake but there not they are 100% real and I'd definitely buy from the app again 🐐,2017-08-11 15:43:20
Awesome,https://itunes.apple.com/ca/reviews/id376812509,Wertyuiopasdfghjklzxcvbnm13548,1.11,5,So awesome and I am going to buy my shoes for school on this app! Keep up the good work guys!,2017-08-09 22:59:15
Nice,https://itunes.apple.com/ca/reviews/id460598930,Hafsdvh,1.11,5,Great,2017-08-05 00:26:36
Most LEGIT shoe app,https://itunes.apple.com/ca/reviews/id34409010,Chanelllie,1.11,5,I've been looking for NMD's FOREVER! Someone recommended this app to me and since my first order I have been SO happy. GOAT is honestly the greatest shoe app of all time!,2017-08-04 12:11:04
Goat,https://itunes.apple.com/ca/reviews/id226245876,miam9,1.11,4,Great app its all legit but it won't let me sell shoes,2017-08-02 01:32:32
Wonderful,https://itunes.apple.com/ca/reviews/id532358872,Litt fammm,1.11,5,Wonderful shoes no fakes plus quick delivery,2017-08-02 00:48:37
Yh,https://itunes.apple.com/ca/reviews/id578170430,Isaacburke13,1.11,5,Great app,2017-08-01 15:27:16
😁👍,https://itunes.apple.com/ca/reviews/id157808265,Clawmark_88,1.11,5,Been a member for a while now and really like the layout of the app. Easy way to get sick kicks that are usually hard to find/get,2017-07-28 15:53:49
Wow,https://itunes.apple.com/ca/reviews/id526002733,X3KVX3,1.11,5,Legit,2017-07-28 03:05:11
Great,https://itunes.apple.com/ca/reviews/id151774693,The guy named croz,1.11,5,Great app. You can get any shoe you want and when it stoves it's verified and packaged. I got a pair of ultra boosts.,2017-07-28 01:17:06
Dope,https://itunes.apple.com/ca/reviews/id377773840,nick.parker,1.11,5,Reliable,2017-07-28 01:05:46
Goat,https://itunes.apple.com/ca/reviews/id417906702,EVVOON,1.11,5,I like goats,2017-07-27 20:22:56
Great for sneaker heads,https://itunes.apple.com/ca/reviews/id595528828,LiamKally,1.11,4,All around good app very user friendly but could work on better shipping to Canada. They use UPS who charge more at the door then others like USPS.,2017-07-27 18:15:35
Coolio,https://itunes.apple.com/ca/reviews/id421625977,YYYeOooo,1.11,5,😼🤞🏾,2017-07-27 02:48:25
Goat for a reason,https://itunes.apple.com/ca/reviews/id251263102,Djnova10,1.11,5,👍🏽👍🏽👍🏽👍🏽,2017-07-27 00:30:48
Best kicks,https://itunes.apple.com/ca/reviews/id147358199,Olive myfrensrgay,1.11,5,Best to cop fire,2017-07-26 18:41:39
Selling,https://itunes.apple.com/ca/reviews/id340589200,ChanceKicks,1.11,1,Will not allow me to sell any pairs on the app.,2017-07-26 11:39:26
Excellent,https://itunes.apple.com/ca/reviews/id364426658,JdiebdoBdofirn,1.11,5,It's legit. No bugs. Clear and good format.,2017-07-26 05:58:19
Gerat market to buy and sell kicks,https://itunes.apple.com/ca/reviews/id452764276,Mac Malcolm 1838,1.11,5,:),2017-07-26 00:31:05
Good,https://itunes.apple.com/ca/reviews/id389899366,Hixhxhxud,1.11,5,Good,2017-07-25 19:42:57
"Great app, super easy to use internationally.",https://itunes.apple.com/ca/reviews/id488650854,Skylerallstar,1.11,5,I'm in Canada but bidding in USD and having it converted was very easy. Only paid $10 brokerage fee and Canadian taxes at my door. Super efficient buying experience. 10/10 would recommend.,2017-07-23 16:31:05
This app is amazing,https://itunes.apple.com/ca/reviews/id18497609,Sargesndvc,1.11,5,This is the best shoe app I have ever had,2017-07-20 13:02:06
Was pleasantly surprised. This app is legit.,https://itunes.apple.com/ca/reviews/id6940223,benavid1,1.11,5,"Ordered a pair of shoes on a Thursday - received them on Tuesday. Delivery was really quick and I'm in Toronto. The shoes were in perfect condition, as well as the packaging. Did have to pay a tax at the door, but not much. Prices are in US Dollars. 

Extremely happy with the app and the service. Will definitely order again!",2017-07-19 02:16:00
Goooooat,https://itunes.apple.com/ca/reviews/id500899046,Bobbythebalony,1.11,5,Very good app for limited kicks🔥🔥🔥,2017-07-18 21:46:06
Great,https://itunes.apple.com/ca/reviews/id463117058,63627484838/72263637,1.10,5,Very happy,2017-07-14 16:01:37
It's good,https://itunes.apple.com/ca/reviews/id49998520,Gooooodapp,1.10,3,"It's good but it uses to much data, I know it's all pictures but still and some shoes there are multiple links to click on but each link has different sizes of shoe.. kinda questionable.",2017-07-14 10:31:57
Best site ever,https://itunes.apple.com/ca/reviews/id177839098,Eric Hoang,1.10,5,Love the app and shoes are cheap and genuine,2017-07-12 19:34:34
Worst sneaker app ever...,https://itunes.apple.com/ca/reviews/id395119031,clash star,1.10,1,I saw a few you tubers use this app so I tried it and bought a pair of yeezys. But they never came even after a month... and the general ship time is 7-10 days... makes no sense,2017-07-06 22:33:27
Wow my favorite ❤️😱,https://itunes.apple.com/ca/reviews/id508447715,myalaf027,1.9.2,4,Best app for shoes 👠,2017-07-03 21:52:35
Good App,https://itunes.apple.com/ca/reviews/id297335666,Lavar Balll,1.9.2,5,Good app,2017-07-01 04:37:52
Dope as f***,https://itunes.apple.com/ca/reviews/id529526177,Big harambe boiiiii 6969,1.9.2,5,Love it,2017-06-30 17:59:58
Please,https://itunes.apple.com/ca/reviews/id497099089,Everyone Not in the Us,1.8.2,3,PLEASE find a way to implement other currencies so I don't have to do the conversion everytime I find a shoe.,2017-06-24 01:23:01
Awesome app,https://itunes.apple.com/ca/reviews/id486549192,Zak_Ftw,1.9.2,4,Really good ans trust worthy app but it would be way better if it had Canadian prices.,2017-06-22 16:02:20
Greatest Of All Time,https://itunes.apple.com/ca/reviews/id410013500,Just ur everyday people,1.9.2,5,"Awesome app, trustable and the prices are great! But please please please add Canadian prices",2017-06-17 20:21:54
Lit,https://itunes.apple.com/ca/reviews/id494115734,Wjrkio-63782,1.9.2,5,cool,2017-06-14 23:35:09
Best sneaker head app,https://itunes.apple.com/ca/reviews/id177848540,Marshall. MacNeil,1.9.2,5,The app is very easy to use and you know you will get authentic shoes and not knockoffs,2017-06-13 03:23:49
It's great!!!,https://itunes.apple.com/ca/reviews/id578196407,T.RR17,1.9.2,5,"Easy to use, Easy to find what you're looking for, and just all around great app.",2017-06-11 19:52:00
Meh,https://itunes.apple.com/ca/reviews/id192426984,Reyad AS,1.9.2,1,Honestly just meh,2017-06-09 03:14:52
Goat sucks,https://itunes.apple.com/ca/reviews/id303476259,WG948,1.9.2,1,They'll be mia and so will your shoes.  No number to call.  Hardly any response after weeks.,2017-06-08 14:49:51
Best shoe app,https://itunes.apple.com/ca/reviews/id17938627,kelli jamieson,1.9.2,5,This is my favourite show app🤑🤑🤑,2017-06-07 23:24:45
Bad,https://itunes.apple.com/ca/reviews/id269223814,Arifbhassan,1.9.2,1,"This app is so disconnected with its users, it literally takes months to verify",2017-06-07 16:54:07
Great,https://itunes.apple.com/ca/reviews/id511030208,Ancddgjanek4,1.9.2,5,Good,2017-06-02 21:21:05
Fantastic.,https://itunes.apple.com/ca/reviews/id170093939,Jaaff,1.9,5,Very easy and very fast shipping. If you order on a Monday you get it before the end of the week in Canada.,2017-06-02 02:41:16
Best,https://itunes.apple.com/ca/reviews/id276976740,Hchchchcgggcgccv,1.9.2,5,I find most of the shoes I like on this site,2017-05-30 15:15:09
Great app,https://itunes.apple.com/ca/reviews/id446207040,Jskahsushesb,1.9.2,4,"Only thing that needs to be fixed is the pricing, everything is a little bit over priced",2017-05-30 14:34:56
Number 1,https://itunes.apple.com/ca/reviews/id573507585,chillscanada,1.9.2,5,Best app ever,2017-05-26 06:07:26
One of the Best Shopping Apps out there!!!,https://itunes.apple.com/ca/reviews/id223308052,Monkey Man 14,1.9.1,5,Love the ease of access to such a wide variety of shoes. Would definitely recommend you download!!!,2017-05-22 22:09:37
What!!!???!!,https://itunes.apple.com/ca/reviews/id227412006,Nittygrtiz,1.9.1,5,This app is flippen awesome! But I'm in Canada so it really really sucks to be paying taxes and shipping for the shoes you want. Still 5/5 cause the app is great!,2017-05-20 21:14:02
Beautiful prices and beautiful shoes!🔥🔥👍👍,https://itunes.apple.com/ca/reviews/id471574361,Scabadavadigdog,1.9.1,5,Amazing app with amazing prices 🔥🔥🤘🏻🤘🏻🤘🏻🤘🏻😀😀😀😀👌👌👌😂😂👍👍,2017-05-19 19:57:16
Pretty cool I guess,https://itunes.apple.com/ca/reviews/id244582790,📚📖🎨👾🎮,1.9.1,5,👍,2017-05-18 21:23:21
Easy to use,https://itunes.apple.com/ca/reviews/id536866322,AdamM129,1.9.1,5,"Great app, really like the layout and the easy to use features.",2017-05-15 23:17:24
5 star,https://itunes.apple.com/ca/reviews/id544769771,The robot chicken,1.8.2,5,Nice,2017-05-09 21:20:18
Great App!!!!!,https://itunes.apple.com/ca/reviews/id507538634,SneakerScotty,1.8.2,5,THIS IS A RESELLER APP! Some of the reviewers don't realize that this is a sneaker reseller app!!! I ordered triple white ultraboost 1.0's and they were 100% legit. GOAT verifies the sneakers and sends them to your home. This is a great app to find your favourite sneakers for a reasonable price! Recommend highly:),2017-04-26 19:16:11
Great,https://itunes.apple.com/ca/reviews/id494664391,Sully😍🔥🏒,1.8.2,5,Great,2017-04-26 00:52:34
Goat,https://itunes.apple.com/ca/reviews/id549362594,Pedro alveras,1.8.2,5,The app is great I love it well done,2017-04-21 04:51:37
Amazing,https://itunes.apple.com/ca/reviews/id405640846,Sami Tayfour,1.8.2,5,GOAT,2017-04-21 01:13:30
Very good,https://itunes.apple.com/ca/reviews/id454245992,Hskdhisnsns,1.8.2,5,Very good app and great prices👍🏽,2017-04-20 12:42:17
Very good app,https://itunes.apple.com/ca/reviews/id202446377,Gonell01,1.8.2,5,"Reliable and nice price, the only I'm suggesting is calculate everything at the price,  international fees etc",2017-04-20 03:10:55
Quality,https://itunes.apple.com/ca/reviews/id559348008,Tanner Stolearcius,1.8.2,5,"Best app to use... seems a little expensive... but other than that, it's an amazing/well put together app! I've ordered 2 pairs of shoes from them.. and the whole process was flawless!",2017-04-19 06:41:24
GOAT,https://itunes.apple.com/ca/reviews/id132524271,Fdfjjiifhjfjidd,1.8.2,5,Great,2017-04-19 01:39:45
Superb!,https://itunes.apple.com/ca/reviews/id327702787,Kingkongdantes,1.8.2,5,Great app for Sneaker lovers,2017-04-19 01:27:00
Wtf 🤔🤔,https://itunes.apple.com/ca/reviews/id466610631,Crashes way to much😡😡,1.8.2,2,So i buy nmd's for 220$ us and when i get it on the box there is a price tag that says 130$,2017-04-18 15:23:03
Expensive,https://itunes.apple.com/ca/reviews/id551462628,ItDoesntMatter,1.8.2,1,"Way too expensive, terrible app. I'd be surprised if it's still in business by the end of the year. Waste of time. Thanks though.",2017-04-16 18:30:11
Awesome,https://itunes.apple.com/ca/reviews/id481894853,RogueRed160,1.8.1,5,"This app is amazing, because I have size 14.5 feet. Some of you don't realize how hard it is trying to get shoes that fit, but GOAT makes it so much easier for me to get new shoes and for a good prices.",2017-04-09 23:08:30
Used to be better,https://itunes.apple.com/ca/reviews/id122836379,Willy6787,1.8.1,3,It was good but now when I enter it say error a bunch of letters the at the end it says blocked so I can't use anything it sucks!,2017-04-09 11:22:49
Great game,https://itunes.apple.com/ca/reviews/id561215836,Quikshot2003,1.8.1,5,10/10,2017-04-05 23:49:42
Good,https://itunes.apple.com/ca/reviews/id453744377,crosbae02,1.8.1,4,Great place to buy shoes,2017-04-04 05:43:04
Great,https://itunes.apple.com/ca/reviews/id388889871,Foolahoop,1.8.1,5,"Can get some amazing deals on here, and very easy to sell, would definitely recommend.",2017-04-02 02:08:20
Update broke search feature,https://itunes.apple.com/ca/reviews/id85953882,Premiumlabel,1.8.1,1,With the latest update it removed the tab to refine your search. It was much loved!,2017-03-31 06:48:59
Ok,https://itunes.apple.com/ca/reviews/id269447303,Tyabalatsutse,1.8.1,3,I live in Canada so I have to pay extra plus the C.O.D of ups but anything else is great. The shoe I ordered was exactly like in the picture.,2017-03-30 05:19:24
10/10 Would Recommend,https://itunes.apple.com/ca/reviews/id216595533,thezacharyboot,1.8.1,5,"Top online shoe marketplace in the business, props to the guys who designed it💯",2017-03-29 23:16:22
Great app but would love a clothing category,https://itunes.apple.com/ca/reviews/id415466426,Hyghtg,1.7.1,4,"I love he app and have bought shoes with it, it works very well but I would like a supreme vape etc. Section for that hypebeast clothing, I think it would be great because there are no websites that offer it",2017-03-27 05:19:20
NOT A SCAM,https://itunes.apple.com/ca/reviews/id492949398,Usrr28448119,1.7.1,5,"I am not a bot!! This app is great and will soon be known as the best shoe app ever, look it up (if you don't believe me)",2017-03-24 08:07:48
Bad shoe selling app,https://itunes.apple.com/ca/reviews/id351142300,Complete Canadian,1.7.1,1,"My buddy got sold fakes that ur company was supposed to authenticate, now that we know that your company obviously doesn't do this we decided to mail them back, yet we still have to pay returning fee??",2017-03-19 19:51:29
Great,https://itunes.apple.com/ca/reviews/id351434377,Kaden teta,1.7.1,5,easy and simple way to find authentic shoes,2017-03-17 19:24:27
Fully Legitimate application...,https://itunes.apple.com/ca/reviews/id279059986,✊👉✊✌️👈👐,1.7.1,5,I really wanted to buy myself a pair of Yeezy Black and Red V.2. and was sceptical about buy from some services. After reading multiple recommendations and reviews I decided to buy off GOAT. I received my package soon after order with 100% legitimacy and with a very good price. Customer services is amazing and will answer any questions. Would recommend to anyone that is confused about how to buy high valued sneakers as such.,2017-03-17 04:38:10
Very Nice if you are rich but also the best sneaker app,https://itunes.apple.com/ca/reviews/id405709312,demitonne,1.7.1,5,Lol,2017-03-11 18:55:05
Currency,https://itunes.apple.com/ca/reviews/id126719702,ima80sbaby,1.7.1,4,Nice app but needs a currency option,2017-03-10 17:05:15
It works!,https://itunes.apple.com/ca/reviews/id315643675,Guy who jumps out of bushes,1.7.1,5,It's lit,2017-03-10 15:31:25
Great app...except...,https://itunes.apple.com/ca/reviews/id395795677,Ufusucv,1.7.1,4,They only have American currency and nothing else but everything else about it is great,2017-03-07 03:17:05
Great app,https://itunes.apple.com/ca/reviews/id103433873,Swagster2222,1.7.1,5,All around an outstanding app for sneaker heads even outside the US,2017-02-28 06:47:25
🐐🐐,https://itunes.apple.com/ca/reviews/id544865598,Clay Kirichenko,1.7.1,5,Best place I've ordered off of. Easy app to use and great customer service.,2017-02-28 05:25:17
Good but bad,https://itunes.apple.com/ca/reviews/id346506957,Tbnnoname,1.7.1,3,The sneaker selection is amazing but the problem I have is that sellers can cancel after you submit an order. So you can be waiting for them to confirm for s couple days then completely lost your order and be refunded of course but it's a huge let down.,2017-02-25 20:15:52
Currency,https://itunes.apple.com/ca/reviews/id544057408,St. Catharines,1.7.1,5,"Very good app, nice if they added an update where you could change the currency",2017-02-25 01:07:52
Cant login into paypal,https://itunes.apple.com/ca/reviews/id301903640,giveuscache,1.7.1,1,it wont even let me login to my paypal and its cheesing me,2017-02-17 20:01:08
Perfect,https://itunes.apple.com/ca/reviews/id120675934,LAWL CATZ😝😝,1.7.1,5,Very easy to use. You can find almost every shoe you would want. Prices are great.,2017-02-16 20:40:13
Reliable,https://itunes.apple.com/ca/reviews/id531537303,G.o🐐,1.7.1,5,Amazing and easy perfect app,2017-02-13 20:08:35
Add currencies,https://itunes.apple.com/ca/reviews/id168046514,Pengrrang,1.7.1,3,Please add currencies so people aren't confused,2017-02-12 20:23:28
Great,https://itunes.apple.com/ca/reviews/id14274032,kalashnikov430,1.7.1,5,A great sneaker app but I wish you could change the currency...,2017-02-12 02:57:34
Great app for shoes,https://itunes.apple.com/ca/reviews/id117246435,Xxfarrellxx,1.7.1,5,If you love shoes you need this app. Very well designed and fantastic customer service to go along with it.,2017-02-10 21:59:53
Best shoe app,https://itunes.apple.com/ca/reviews/id545591464,CadeW03,1.7.1,5,"Easy to pay, easy to find the right shoe, and has releases.... love the app",2017-02-10 15:33:15
Great app,https://itunes.apple.com/ca/reviews/id480606302,Joshleposh,1.7.1,5,Reliable and refined,2017-02-02 19:25:38
scam app,https://itunes.apple.com/ca/reviews/id188585725,Goatttttttt,1.7.1,1,scam app reselling fake and used smelly shoes。,2017-02-01 19:55:40
GOAT,https://itunes.apple.com/ca/reviews/id430269134,The Moist Nooget,1.7.1,5,It's a great sneaker app whether it's limited or sold out sneakers,2017-02-01 05:57:03
Horrible,https://itunes.apple.com/ca/reviews/id213469508,Rice_gum_6969,1.7,1,Basically just took my money out of my account without letting me know!,2017-01-28 08:31:44
Amazing app,https://itunes.apple.com/ca/reviews/id525617605,Bathsheba as,1.7.1,5,"Amazing, can find any shoe any size",2017-01-28 04:23:33
Refined,https://itunes.apple.com/ca/reviews/id302713337,Goofaamonga,1.7.1,4,Sleek design an stuff,2017-01-26 19:29:17
Would recommend,https://itunes.apple.com/ca/reviews/id366950081,Nickynicholas,1.7.1,5,"User friendly, nice interface, great service",2017-01-25 20:42:40
Great,https://itunes.apple.com/ca/reviews/id364223818,jason V 52,1.7.1,5,Please add currency,2017-01-25 01:34:14
Awesome,https://itunes.apple.com/ca/reviews/id415146878,Wdhichcbidscedcihdw,1.7.1,5,Amazing app recommend it,2017-01-24 19:26:48
100% LEGIT,https://itunes.apple.com/ca/reviews/id86805808,Dark smack 3172849,1.7.1,5,CANADIAN CREDIT WORKS AND VERY FAST! LOVE GOAT!!,2017-01-24 03:42:43
"Great app, probably my favourite!!",https://itunes.apple.com/ca/reviews/id132931947,Turner burner,1.7.1,5,"Very easy to use app, I use it all the time as I am obsessed with shoes. It's a great bonus to know you are getting the real thing from your purchase than going on shady sites.",2017-01-23 08:11:26
Awesome but....,https://itunes.apple.com/ca/reviews/id535954805,Loganp123456789987654321,1.7.1,4,This app is amazing but can u please PLEAES add a option to change the currency instead of just  USD! PLEAES and thank you.,2017-01-23 01:38:14
Very good,https://itunes.apple.com/ca/reviews/id295036517,Spencer Calder,1.7.1,5,Personally this is my favourite sneaker app.  Very well made app no bugs and seems legit.,2017-01-21 16:37:07
Awesome,https://itunes.apple.com/ca/reviews/id368258289,Mod-fat,1.7,5,"Great app, easy to use, easier to spend money",2017-01-18 20:15:10
Best,https://itunes.apple.com/ca/reviews/id36568202,theBarron,1.7,5,Very slick in all aspects.  Best shoe app id say.,2017-01-18 16:05:30
Awesome,https://itunes.apple.com/ca/reviews/id323242408,TASER/GINO #19 GET WRECKED,1.7,5,Great,2017-01-16 03:11:04
Best shoe app,https://itunes.apple.com/ca/reviews/id161098055,Raichu101,1.7,5,Love it more than any other way to buy my shoes,2017-01-15 15:56:17
GOAT really is the GOAT,https://itunes.apple.com/ca/reviews/id478783592,Slimheazues,1.7,5,This is where I buy my kicks from now on,2017-01-13 13:27:13
GOAT,https://itunes.apple.com/ca/reviews/id490888025,Natef03,1.6.1,5,Really wide verity of sneakers and guaranteed authentication,2017-01-07 03:21:23
Me vs UPS,https://itunes.apple.com/ca/reviews/id101284405,Arthur.me,1.6.1,2,"Bought a shoe shipped to Canada. Took 5-6 days for them to verfiy the shoe and ship; 2 days to arrive. My problem is with this you're stuck with UPS: no ups store pickup, no online duty payments, horrible experience to pickup at the UPS office(Toronto). Would be a 5/5 service if they offered other shipping options like usps. Would not recommend.",2017-01-05 16:03:51
Goat app,https://itunes.apple.com/ca/reviews/id388838407,Josisdmdnx,1.6.1,5,"Very good app, good prices as well, good interface and all!!
Love the fact there's shoes you can't find anywhere else, or that are hard to find, they simply have them on the app! And in various sizes!!",2017-01-04 14:13:02
Amazing Shoe App!,https://itunes.apple.com/ca/reviews/id542988117,OnlyR3D,1.6.1,5,"It's by far one of the best shopping apps I have tested out, never mind shoe shopping apps. Now I'm not much of a sneakerhead just beginning to root into it but this app makes shoe shopping a much more pleasurable experience. It offers some of the best prices, an authenticity service (will touch up on that later), 3 different conditions to choose from, and a great UI.
How the authenticity service works is you buy the shoe and the shoe is then shipped to GOAT HQ where they conduct several comparisons and tests to authenticate the product. If the product is deemed authentic then they ship it to you, if not then the seller gets negative points to his/her marketplace account and you get issued a full refund. 
They also offer 3 main conditions which is a good feature. You can choose to browse shoes from factory new condition, new but defected, and used. This helps you decide what you buying this shoe for and the amount of money it could be worth. 
A nice feature about the app is that it has a very immersive customer support system. It's not a contact form but it's like you're texting someone and instead of being screened they almost, every time respond in a speedy manner. 

The only con is that you can't talk to the seller. This would be helpful if you wanted to know more about the shoe or if you want them to expand on the defect.",2017-01-04 08:49:32
Amazing sneaker app,https://itunes.apple.com/ca/reviews/id358740549,Dbcb1997,1.6.1,4,Everything is great except for the dollar conversion and purchase options because not everyone uses credit or pay pal where is the debit option you say you have?,2016-12-24 01:44:33
Clean interface,https://itunes.apple.com/ca/reviews/id225156574,FreshnessOff,1.6.1,5,"Very safe for both seller and buyer, recommended 100%, waiting for Canadian seller APPROVAL",2016-12-12 20:44:38
Love it,https://itunes.apple.com/ca/reviews/id379851367,Cellymaster 11,1.6.1,5,The prices r right all the shoes r high quality. I can't wait to buy a pair.,2016-12-07 15:29:29
GREAT APP THEY PAID ME TO THIS,https://itunes.apple.com/ca/reviews/id338287990,Samuel Les,1.6.1,5,"I GOT C$9999999 TO REVIEW THEIR APP (JK), IT'S A GREAT APP FOR SELLING YOUR USED SHOES AND THEY HAVE GREAT PRICES FOR SNEAKERS",2016-12-07 00:42:24
Great app,https://itunes.apple.com/ca/reviews/id485603002,RyanHRyeH16,1.6.1,5,Awesome app.,2016-12-06 02:27:26
Great app,https://itunes.apple.com/ca/reviews/id287687495,Troll ur mom,1.6.1,5,"Great app with even better service, easy to use and the prices aren't total money grabs in most cases",2016-12-01 05:29:30
Not worth it for International Customers,https://itunes.apple.com/ca/reviews/id204415807,Kopeekofi,1.6.1,1,"This is a great app if you're living in the US. Otherwise, it's not worth it unless the exchange rates get better. They ship their packages through UPS and you'll get a brokerage COD that you have to pay. Sometimes UPS makes it easier, sometimes it's a nightmare because even though you've paid the brokerage fee before their second attempt, the tracking still says the driver canceled because he didn't get the payment? Goat is useless when that happens. It's You vs UPS. I've used it 3x, but I think that it'll be my last one until they fix this second class citizen treatment they are providing for international customers.",2016-11-30 05:02:42
Price Is Terribly Advertised,https://itunes.apple.com/ca/reviews/id510024132,Dbdnxjdjc,1.6.1,2,"Although goat seems like a solid app to purchase shoes it has a big downfall. When I purchased a pair of Air Jordan 1s the price was 105$. But through shipping and money conversion, (I live in Canada) the price went up to 187$.",2016-11-29 23:03:06
What an app!,https://itunes.apple.com/ca/reviews/id210173937,laizey_bones,1.6.1,5,Amazing app.. easy to navigate and user friendly! Keep it up! ✌🏼️👏🏽,2016-11-24 05:00:37
Sneaker head?,https://itunes.apple.com/ca/reviews/id492554129,P_XXjR,1.6.1,5,"The perfect app for sneakerheads, or aspiring sneakerheads!",2016-11-23 23:42:27
Nice,https://itunes.apple.com/ca/reviews/id293359133,GN.16,1.6.1,4,Very good app,2016-11-23 14:30:58
5 Stars,https://itunes.apple.com/ca/reviews/id374598590,f1rstson,1.6,5,Big up GOAT,2016-11-23 05:00:08
Amazing app I 100% recommend!,https://itunes.apple.com/ca/reviews/id363356703,Mcristiano6,1.6.1,5,The best sneaker app that is out there!,2016-11-23 00:19:38
Great app,https://itunes.apple.com/ca/reviews/id417765069,Ionicmud,1.6.1,5,Very good app,2016-11-22 22:40:55
